"COUNTRY","Country","INDICATOR","Indicator","YEAR","Year","Value","Flag Codes","Flags"
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2017","2017",19.346395721961,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2018","2018",19.34563385746,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2019","2019",20.244728675987,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2020","2020",14.449305914445,,
"AUT","Austria","IND-ECO-EXP-SERV","Share of household expenditure for transport services in total household expenditure for transport","2021","2021",14.165078894048,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2008","2008",4.942977679298,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2009","2009",4.9195301562588,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2010","2010",4.7831850971264,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2011","2011",4.978500527462,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2012","2012",5.0318584395791,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2013","2013",5.148335150345,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2014","2014",4.9177238658537,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2015","2015",4.972548830538,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2016","2016",4.9386884663231,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2017","2017",4.9341564752001,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2018","2018",5.0891410048622,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2019","2019",5.0985727900061,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2020","2020",5.08750698194,,
"AUT","Austria","IND-ECO-EMPL","Share of employment in the transport sector","2021","2021",5.0181146798579,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2000","2000",5.7151165160506,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2001","2001",5.5364208637657,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2002","2002",5.6980768690967,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2003","2003",5.6230933742223,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2004","2004",5.6082525024603,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2005","2005",5.6750837538512,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2006","2006",5.6105001919682,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2007","2007",5.6108196119109,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2008","2008",5.6672570043501,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2009","2009",5.6386781878761,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2010","2010",5.5400359036327,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2011","2011",5.5332158724186,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2012","2012",5.5101419606816,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2013","2013",5.5827816529049,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2014","2014",5.6450931613032,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2015","2015",5.6719846241673,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2016","2016",5.6160549438174,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2017","2017",5.6406168221956,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2018","2018",5.5131406318928,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2019","2019",5.4707950934549,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2020","2020",5.1735115632513,,
"AUT","Austria","IND-ECO-VA","Share of value added by the transport sector","2021","2021",5.0213012089364,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2000","2000",12.812530730652,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2001","2001",12.515255700423,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2002","2002",12.387378622956,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2003","2003",12.098252887476,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2004","2004",12.322028345244,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2005","2005",12.337538836398,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2006","2006",12.617045750637,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2007","2007",12.310691321742,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2008","2008",12.367755757403,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2009","2009",11.825581985533,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2010","2010",12.212422181879,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2011","2011",12.320693962392,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2012","2012",11.780759243102,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2013","2013",11.721508732877,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2014","2014",11.589331026182,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2015","2015",10.890953258707,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2016","2016",11.044780797335,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2017","2017",11.168477429087,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2018","2018",11.231882462074,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2019","2019",11.223433450156,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2020","2020",10.119010982449,,
"BEL","Belgium","IND-ECO-EXP-TRAN","Share of household expenditure for transport in total household expenditure","2021","2021",9.6311041969446,,
"BEL","Belgium","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2000","2000",27.860791979469,,
"BEL","Belgium","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2001","2001",26.522372528616,,
"BEL","Belgium","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2002","2002",28.006733328196,,
"BEL","Belgium","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2003","2003",27.257172392897,,
"BEL","Belgium","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2004","2004",27.779058197905,,
"BEL","Belgium","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2005","2005",26.354399676593,,
"BEL","Belgium","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2006","2006",28.553439478575,,
"BEL","Belgium","IND-ECO-EXP-VEH","Share of household expenditure for purchase of vehicles in total household expenditure for transport","2007","2007",28.333390830372,,
